,movie_id,release_date,title,tags
3534,33155,1980-06-06,Galaxina,"Comedy ScienceFiction DorothyStratten android harleydavidson cryogenics spacetravel love parody spaceship space alien motorcycle exercise laser forcefield metafilm forcefield motorbike cryonics MarimarkProductions UnitedStatesofAmerica WilliamSachsGalaxina is a lifelike , voluptuous android who is assigned to oversee the operation of an intergalactic Space Police cruiser captained by incompetent Cornelius Butt . When a mission requires the ship 's crew to be placed in suspended animation for decade , Galaxina find herself alone for many year , developing emotion and falling in love with the ship 's pilot , Thor ."
3535,5528,2004-03-17,The Chorus,"Drama GérardJugnot penalty choir diary musical boy'schoir dormitory music boardingschool child principal boys'boardingschool 1940s France2Cinéma GalatéeFilms PathéRennProductions NovoArturoFilms VegaFilm Switzerland Germany France ChristopheBarratier FrançoiseThouvenot CatherineHoferSet in 1940 's France , a new teacher at a school for disruptive boy give hope and inspiration ."
3536,321,2003-06-06,Mambo Italiano,Comedy Romance LukeKirby gay fathersonrelationship sex italo-american lovesickness italian canada newlove comingout macho basedonplay gayrelationship family familyfeud lgbt emigrant icon Canada ÉmileGaudreaultA sweet comic film about an Italian man who come out of the closet and the affect it ha on his life and his crazy family . A family movie about the stereotype of homosexual and Italians – called by critic `` the gay '' My Big Fat Greek Wedding .
3537,4997,2003-10-23,Wonderland,"Crime Drama Mystery Thriller ValKilmer robbery junkie investigation pornostar murder losangeles violence drug LionsGateFilms Canada UnitedStatesofAmerica JamesCoxOn the afternoon of July 1 , 1981 , Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide . The police investigation that followed uncovered two version of the event leading up to the brutal murder - both involving legendary porn actor John Holmes . You 're about to experience both version ."
3538,925,1989-06-30,Do the Right Thing,"Drama DannyAiello blackpeople italo-american policebrutality sunglass cultureclash streetwar heat restaurantcritic radiotransmission punk chaos policeoperation pizzeria pizza money racism hiphopculture UniversalPictures 40Acres & AMuleFilmworks UnitedStatesofAmerica SpikeLeeOn the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn , everyone 's hate and bigotry smolder and build until it explodes into violence ."
3539,27451,2001-01-01,Harvard Man,"Drama SarahMichelleGellar gambling sex college basketball mafia drug LionsGateFilms WorldwideMedia UnitedStatesofAmerica JamesTobackCollege ha always been a time for experimentation , sexual , cultural and otherwise . `` Harvard Man '' play out against a background of love , sex , basketball , crime and experimentation . Action and philosophy in young people 's quest to discover their true identity ."
3540,73532,2011-05-17,Le Havre,"Drama Comedy AndréWilms poverty policeman shoeshiner northernfrance Finland France Germany AkiKaurismäkiMarcel Marx , a former bohemian and struggling author , ha given up his literary ambition and relocated to the port city Le Havre . He lead a simple life based around his wife Arletty , his favourite bar and his not too profitable profession a a shoeshiner . As Arletty suddenly becomes seriously ill , Marcel 's path cross with an underage illegal immigrant from Africa , who need Marcel 's help to hide from the police ."
3541,979,2002-05-22,Irreversible,"Drama Thriller Crime Mystery MonicaBellucci paris prostitute rape sex nudity trauma knife assault police love revenge unsimulatedsex cruelty brutality violence drug dark evil boyfriend rapeandrevenge underpass newfrenchextremism Eskwad StudioCanal WildBunch LesCinémasdelaZone Nord-OuestProductions Canal+ 120Films France GasparNoéEvents over the course of one traumatic night in Paris unfold in reverse-chronological order a the beautiful Alex is brutally raped and beaten by a stranger in the underpass . Her boyfriend and ex-lover take matter into their own hand by hiring two criminal to help them find the rapist so that they can exact revenge . A simultaneously beautiful and terrible examination of the destructive nature of cause and effect , and how time destroys everything ."
3542,193722,2013-10-05,R100,Comedy Drama NaoOmori dominatrix bdsm WarnerBros . YoshimotoKogyoCompany Japan HitoshiMatsumotoRuthless dominatrix pursue a mild-mannered salesman who want to get out of his unbreakable contract with a secret bondage club .
3543,7913,2006-01-26,Rang De Basanti,"Drama AamirKhan newdelhiindia students'movement warofindependence student celebration FlicksMotionPictures UTVMotionPictures India RakeyshOmprakashMehraA young idealistic English filmmaker , Sue , arrives in India to make a film on Indian revolutionary Bhagat Singh , Chandrashekhar Azad and their contemporary and their fight for freedom from the British Raj . Owing to a lack of fund , she recruit student from Delhi University to act in her docu-drama . She find DJ , who passed out five year back but still want to be a part of the University because he doe n't think there 's too much out there in the real world to look forward to . Karan , the son of Industrialist Rajnath Singhania , who share an uncomfortable relationship with his father , but continues to live off him , albeit very grudgingly . Aslam , is a middle class Muslim boy , who life in the by-lanes near Jama Masjid , poet , philosopher and guide to his friend . Sukhi , the group 's baby , innocent , vulnerable and with a weakness for only one thing - girl . Laxman Pandey ..."
3544,253253,2014-05-15,Animals,"Drama DavidDastmalchian UnitedStatesofAmerica CollinSchiffliANIMALS tell the story of Jude and Bobbie : a young couple that exist somewhere between homelessness and the fantasy of their imagination . Though they masterfully con and steal in an attempt to stay one step ahead of their addiction , they are ultimately forced to face the reality of their situation when one of them get hospitalized ."
3545,51995,2011-07-15,Salvation Boulevard,Comedy Thriller Action Drama JenniferConnelly pastor churchservice spirituality religion MandalayVision UnitedStatesofAmerica GeorgeRatliffSet in the world of mega-churches in which a former Deadhead-turned-born again-Christian find himself on the run from fundamentalist member of his mega-church who will do anything to protect their larger-than-life pastor .
3546,13173,2007-08-03,The Ten,"Comedy PaulRudd independentfilm ventriloquistdummy multiplestorylines sabbath brainscan radiationsickness parachutist rubik'scube AscotEliteHomeEntertainment UnitedStatesofAmerica DavidWainTen story , each inspired by one of the ten commandment ."
3547,22908,1999-08-23,A Room for Romeo Brass,"Drama Comedy Foreign PaddyConsidine rejection friendship youth Canada UnitedKingdom ShaneMeadowsTwo twelve-year-old boy , Romeo and Gavin , undergo an extraordinary test of character and friendship when Morell , a naive but eccentric and dangerous stranger , come between them . Morell befriends with the two boy and later asks them to help him pursue Romeo 's beautiful elder sister . He gradually becomes more violent after she reject him ."
3548,70670,2011-08-04,Headhunters,Thriller Crime AkselHennie deathoflover artthief artgallery policeinvestigation NordiskFilm YellowBirdFilms FrilandProduksjon ARDDegetoFilm Germany Norway MortenTyldum GjyljetaBerishaAn accomplished headhunter risk everything to obtain a valuable painting owned by a former mercenary ..
3549,84204,2012-08-10,Grabbers,"ScienceFiction Comedy Thriller Horror RichardCoyle monster ireland drunk beheaded IrishFilmBoard SamsonFilms ForwardFilms HighTreasonProductions Nvizible Ireland UnitedKingdom JonWright ChrisRoufs AndreaBamfordSomething sinister ha come to the shore of Erin Island , unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland ’ s coast . First , some fisherman go missing . Then there is the rash of whale carcass suddenly washing up on the beach . When the murder start , it ’ s up to two mismatched cop – an irresponsible alcoholic and his new partner , a by-the-book woman from the mainland – to protect the townsfolk from the giant , bloodsucking , tentacled alien that prey upon them . Their only weapon , they discover , is booze . If they want to survive the creature ’ onslaught , everyone will have to get very , very drunk !"
3550,25248,2004-09-11,Saint Ralph,"Comedy Drama AdamButcher sport independentfilm AllianceAtlantisCommunications AmazeFilm+Television RunningMiraclesProductions Canada MichaelMcGowan JillCarterThis Canadian made comedy/drama , set in Hamilton , Ontario in 1954 , is a sweet and - at time - goofy story that becomes increasingly poignant a the minute tick by . It 's the fictional tale of a wayward 9th grader , Ralph ( Adam Butcher ) , who is secretly living on his own while his widowed , hospitalized mother remains immersed in a coma . Frequently in trouble with Father Fitzpatrick ( Gordon Pinsent ) , the principal of his all-boys , Catholic school , Ralph is considered something of a joke among peer until he decides to pull off a miracle that could save his mother , i.e. , winning the Boston Marathon . Coached by a younger priest and former runner , Father Hibbert ( Campbell Scott ) , whose cynicism ha been lifted by the boy 's pure hope , Ralph applies himself to his unlikely mission , fending off naysayer and getting help along a very challenging path from sundry ally and friend ."
